Time (h),U1 (V),U2 (V),U3 (V),U4 (V),U5 (V),Utot (V),J (A/cmｲ),I (A),TinH2 (C),ToutH2 (C),TinAIR (C),ToutAIR (C),TinWAT (C),ToutWAT (C),PinAIR (mbara),PoutAIR (mbara),PoutH2 (mbara),PinH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DinAIR (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
320,0.652378419,0.647167455,0.64579779,0.645373059,0.635268479,3.225,0.70066,70.066,25.029,38.38,43.331,51.366,53.482,55.173,1303.057,1269.772,1305.718,1293.287,4.793,2.089,23.036,21.208,1.969,53.246
320.5,0.652308676,0.647152463,0.645789096,0.645216059,0.635135796,3.231,0.70066,70.066,24.988,38.983,43.367,51.493,53.794,55.479,1302.318,1269.317,1298.133,1285.426,4.774,2.108,23.036,21.329,1.982,52.187
321,0.652171906,0.647014856,0.645675523,0.644982031,0.634975587,3.223,0.70066,70.066,24.985,38.479,43.218,51.411,53.682,55.374,1299.645,1266.927,1296.137,1282.863,4.793,2.109,23.036,21.329,1.997,52.242
321.5,0.651994862,0.646805999,0.64544222,0.644748837,0.634829806,3.224,0.70071,70.071,25.004,38.603,43.094,51.4,53.607,55.284,1298.791,1266.756,1305.661,1293.116,4.814,2.068,23.038,21.397,1.987,52.342
322,0.651813087,0.646603908,0.645170589,0.644616898,0.634727423,3.223,0.70061,70.061,25.046,38.132,43.204,51.562,53.821,55.495,1299.36,1267.496,1298.761,1286.11,4.795,2.046,23.038,21.266,1.99,52.128
322.5,0.651664504,0.646467081,0.644986754,0.644647604,0.634689351,3.218,0.70066,70.066,25.033,38.507,43.263,51.35,53.689,55.407,1300.157,1267.553,1304.407,1291.122,4.793,2.148,23.036,21.263,1.995,52.337
323,0.651582536,0.646412804,0.644960354,0.644832217,0.634733027,3.224,0.70076,70.076,24.991,38.393,43.159,51.483,53.745,55.422,1300.782,1269.886,1294.426,1281.952,4.81,2.047,23.036,21.259,1.989,52.151
323.5,0.651588136,0.646431824,0.645055416,0.64508203,0.634852051,3.22,0.70061,70.061,25.009,38.274,43.171,51.477,53.784,55.499,1301.123,1269.545,1303.095,1290.097,4.793,2.09,23.036,21.331,1.974,52.048
324,0.651675475,0.646504025,0.645172016,0.645264455,0.634995057,3.225,0.70071,70.071,25.006,38.298,43.2,51.412,53.601,55.251,1299.872,1268.008,1296.651,1283.091,4.794,2.129,23.038,21.329,1.995,52.839
324.5,0.651802375,0.646594062,0.645232364,0.645298058,0.635092658,3.229,0.70071,70.071,25.014,38.453,43.234,51.421,53.731,55.405,1299.758,1266.586,1303.38,1290.04,4.793,2.15,23.036,21.263,1.988,52.445
325,0.651901005,0.646656565,0.64523415,0.645215268,0.63511583,3.221,0.70066,70.066,25.006,38.203,43.221,51.457,53.691,55.379,1300.668,1268.179,1306.345,1293.457,4.814,2.047,23.036,21.266,1.992,52.319
325.5,0.651907605,0.646668625,0.645225084,0.645107969,0.635087953,3.224,0.70061,70.061,24.991,38.393,43.252,51.444,53.804,55.493,1301.92,1269.488,1304.578,1291.749,4.797,2.089,23.036,21.293,1.993,51.968
326,0.651796239,0.646650022,0.645236044,0.645030628,0.635033763,3.224,0.70071,70.071,24.98,39.386,43.041,51.433,53.764,55.482,1296.857,1264.423,1295.852,1282.18,4.793,2.091,23.036,21.263,1.986,52.027
326.5,0.651596787,0.646636099,0.645258907,0.64498417,0.634943133,3.227,0.70066,70.066,24.974,38.147,43.232,51.447,53.745,55.445,1302.09,1268.577,1298.247,1285.028,4.795,2.126,23.036,21.293,1.989,52.36
327,0.651375884,0.64662937,0.645279293,0.64496337,0.63479211,3.218,0.70066,70.066,25,38.321,43.368,51.385,53.669,55.386,1300.441,1267.667,1304.407,1291.065,4.797,2.068,23.036,21.261,1.994,52.56
327.5,0.651190499,0.646586937,0.645293341,0.6449683,0.63457724,3.224,0.70066,70.066,25.014,38.385,43.292,51.425,53.75,55.45,1302.147,1269.26,1298.304,1284.458,4.795,2.024,23.038,21.263,1.972,52.153
328,0.65106148,0.646464649,0.645291487,0.644978461,0.634329306,3.226,0.70081,70.081,24.989,38.092,43.151,51.323,53.805,55.47,1303.285,1269.829,1298.818,1284.971,4.816,2.128,23.036,21.261,1.983,52.21
328.5,0.650981496,0.646270125,0.645257753,0.644959932,0.634111362,3.218,0.70071,70.071,24.971,38.674,43.12,51.347,53.681,55.402,1299.474,1267.667,1295.111,1281.895,4.795,2.109,23.038,21.329,1.982,52.278
329,0.650928031,0.646058755,0.64518906,0.644899889,0.633994589,3.222,0.70071,70.071,24.989,38.333,43.285,51.394,53.707,55.428,1298.507,1265.846,1304.863,1291.179,4.814,2.068,23.038,21.263,1.993,52.371
329.5,0.650873294,0.645885608,0.645097752,0.644816103,0.634015021,3.218,0.70061,70.061,24.942,38.211,43.302,51.448,53.767,55.437,1298.279,1265.277,1296.936,1283.888,4.795,2.039,23.038,21.228,1.997,52.213
330,0.650807054,0.645784401,0.645005362,0.644745485,0.634151895,3.225,0.70066,70.066,24.983,38.241,43.14,51.439,53.769,55.476,1303.001,1270.398,1300.357,1286.508,4.793,2.148,23.038,21.331,1.993,52.111
330.5,0.65075248,0.645775923,0.644945923,0.644728355,0.634345767,3.217,0.70076,70.076,24.98,38.172,43.259,51.323,53.601,55.31,1297.938,1265.903,1294.312,1282.407,4.812,2.109,23.011,21.329,1.989,52.557
331,0.650737883,0.645851917,0.64494584,0.644774569,0.634522168,3.216,0.70076,70.076,24.933,38.118,43.105,51.228,53.53,55.266,1303.285,1269.716,1295.681,1283.376,4.795,2.12,23.036,21.261,1.985,52.473
331.5,0.650747473,0.645951355,0.644976269,0.644831134,0.634605799,3.227,0.70066,70.066,25.009,38.371,43.194,51.41,53.756,55.465,1300.953,1268.008,1301.669,1289.413,4.796,2.148,23.038,21.392,1.991,52.287
332,0.650723315,0.64599368,0.644959332,0.644804525,0.634547884,3.224,0.70066,70.066,24.994,38.369,43.333,51.447,53.749,55.473,1298.621,1266.244,1300.015,1286.679,4.795,2.068,23.036,21.331,1.978,52.31
332.5,0.650629937,0.645942836,0.644850469,0.644630261,0.634355054,3.219,0.70081,70.081,24.94,38.127,43.339,51.362,53.755,55.464,1301.863,1268.976,1300.928,1288.844,4.794,2.126,23.036,21.263,1.989,52.034
333,0.650495774,0.645816563,0.644693404,0.644324458,0.634076667,3.221,0.70066,70.066,24.902,38.368,43.099,51.263,53.609,55.247,1300.384,1268.293,1305.547,1293.401,4.818,2.069,23.038,21.265,1.993,52.487
333.5,0.650375347,0.645648487,0.644577322,0.643978725,0.633770057,3.215,0.70076,70.076,24.893,38.19,43.091,51.326,53.731,55.446,1300.156,1268.179,1305.091,1292.945,4.794,2.09,23.036,21.331,1.987,51.952
334,0.650291073,0.645476754,0.64455461,0.643709349,0.63349677,3.22,0.70071,70.071,24.873,37.819,43.238,51.391,53.651,55.366,1300.668,1269.26,1304.521,1290.837,4.796,2.091,23.036,21.329,1.973,52.494
334.5,0.650233864,0.645349133,0.644608237,0.643586079,0.633323799,3.214,0.70071,70.071,24.888,38.294,43.292,51.323,53.636,55.381,1302.375,1271.024,1302.068,1288.844,4.794,2.068,23.036,20.991,1.974,52.321
335,0.650201656,0.645290358,0.64467408,0.643581554,0.63327612,3.214,0.70071,70.071,24.884,38.141,43.16,51.345,53.644,55.365,1299.076,1268.008,1305.205,1292.034,4.795,2.129,23.036,21.276,1.972,52.194
335.5,0.650197455,0.645264498,0.644668626,0.643591633,0.633289784,3.22,0.70071,70.071,24.881,38.197,43.255,51.298,53.662,55.424,1299.246,1266.586,1295.282,1283.148,4.795,2.027,23.036,21.266,1.986,52.297
336,0.65019306,0.645204339,0.644515015,0.643525442,0.633257541,3.222,0.70081,70.081,24.878,37.83,43.287,51.36,53.623,55.362,1298.222,1266.472,1305.775,1293.401,4.793,2.069,23.036,21.329,1.993,52.458
336.5,0.650135612,0.645081592,0.644192343,0.643377917,0.633128552,3.212,0.70081,70.081,24.853,38.301,43.234,51.382,53.698,55.446,1298.45,1266.187,1295.453,1281.439,4.795,2.13,23.036,21.331,1.989,52.117
337,0.65000749,0.64493627,0.643781,0.643209551,0.632943949,3.218,0.70076,70.076,24.87,38.679,43.154,51.408,53.757,55.478,1298.166,1265.732,1303.095,1289.584,4.793,2.112,23.036,21.263,1.993,52.065
337.5,0.649861322,0.644847907,0.643442433,0.643080021,0.632788249,3.212,0.70071,70.071,24.836,37.911,43.293,51.275,53.452,55.141,1302.432,1271.081,1299.787,1286.622,4.795,2.047,23.034,21.329,1.979,52.93
338,0.649779525,0.6448834,0.643324124,0.643025427,0.632724872,3.208,0.70076,70.076,24.841,38.213,43.279,51.325,53.638,55.389,1298.678,1266.187,1298.247,1286.167,4.793,2.128,23.036,21.259,1.989,52.384
338.5,0.649803194,0.645053057,0.643460257,0.643074787,0.632762198,3.215,0.70071,70.071,24.848,38.237,43.321,51.331,53.381,55.156,1299.872,1267.439,1294.655,1282.351,4.793,2.069,23.036,21.331,1.969,52.929
339,0.649909196,0.645304322,0.643754664,0.643247127,0.632863037,3.216,0.70061,70.061,24.858,38.087,43.146,51.331,53.712,55.436,1301.01,1268.464,1294.369,1282.009,4.795,2.129,23.036,21.268,1.996,51.924
339.5,0.650045178,0.645553348,0.644053717,0.643520844,0.632984216,3.215,0.70071,70.071,24.844,38.04,43.134,51.403,53.736,55.475,1301.237,1269.147,1303.323,1290.894,4.795,2.069,23.036,21.257,1.991,52.007
340,0.650175729,0.645725366,0.644242886,0.643821454,0.633109264,3.218,0.70066,70.066,24.839,38.165,43.062,51.425,53.659,55.433,1300.725,1268.236,1303.38,1291.065,4.796,2.09,23.036,21.259,1.966,52.165
340.5,0.650318775,0.64580298,0.644317882,0.644067802,0.633259509,3.221,0.70076,70.076,24.867,40.664,43.211,51.363,53.724,55.427,1298.052,1264.992,1301.327,1288.673,4.795,2.149,23.036,21.261,1.997,52.188
341,0.65058174,0.645893068,0.644421672,0.644269404,0.633513489,3.219,0.70076,70.076,24.815,37.917,43.136,51.355,53.252,55.437,1299.303,1267.781,1297.905,1285.939,4.794,2.032,23.036,21.331,1.963,52.019
341.5,0.65115864,0.646236177,0.644810376,0.64458438,0.634028377,3.213,0.70076,70.076,24.796,38.026,43.143,51.329,53.755,55.467,1302.147,1270.569,1295.453,1283.376,4.784,2.11,23.106,21.263,1.989,52.134
342,0.652217505,0.647064133,0.645707052,0.645233087,0.634978926,3.216,0.70071,70.071,24.827,38.174,43.142,51.417,53.736,55.413,1301.351,1269.659,1300.015,1288.445,4.795,2.046,23.036,21.261,1.993,52.068
342.5,0.653713542,0.648378323,0.64710754,0.646292751,0.636384693,3.217,0.70085,70.085,24.807,38.197,43.18,51.41,53.767,55.474,1302.204,1269.26,1296.194,1283.547,4.795,2.112,23.036,21.268,1.995,51.735
343,0.655316574,0.649877019,0.6487139,0.647566905,0.637987164,3.255,0.69988,69.988,25.303,37.845,45.39,51.207,53.606,55.389,1301.351,1267.61,1303.494,1290.04,4.794,2.148,23.036,21.331,1.989,54.026
343.5,0.656587893,0.651142858,0.650102811,0.648689265,0.639366677,3.257,0.69978,69.978,25.215,38.161,46.038,51.345,53.721,55.43,1302.261,1268.35,1296.594,1283.091,4.794,2.068,23.036,21.331,1.99,52.524
344,0.657264397,0.651915347,0.650994303,0.649373452,0.640219315,3.254,0.69988,69.988,25.148,38.052,46.845,51.361,53.748,55.457,1301.067,1267.667,1295.624,1282.123,4.796,2.126,23.036,21.265,2.014,52.817
344.5,0.657372193,0.652189567,0.651369038,0.64956845,0.640512614,3.253,0.69978,69.978,25.134,37.951,46.737,51.187,53.616,55.246,1300.555,1267.212,1297.677,1284.401,4.795,2.128,23.036,21.265,2.002,52.814
345,0.65711066,0.652110563,0.651366619,0.649421946,0.64041051,3.253,0.70046,70.046,25.029,37.763,47,51.344,53.773,55.479,1301.18,1268.691,1305.433,1292.432,4.793,2.112,23.034,21.225,1.977,52.48
345.5,0.65668935,0.651836441,0.651128127,0.649144984,0.640114679,3.248,0.70027,70.027,24.945,37.412,46.763,51.107,53.643,55.381,1300.27,1267.439,1302.41,1291.008,4.796,2.097,23.034,21.28,2.009,52.624
346,0.656257607,0.651479114,0.650735417,0.648885877,0.639766281,3.246,0.70007,70.007,24.943,37.485,46.939,51.235,53.709,55.406,1299.929,1267.155,1300.015,1287.591,4.794,2.11,23.036,21.274,2.014,52.382
346.5,0.65590051,0.651093087,0.650239989,0.648673327,0.639422663,3.245,0.70027,70.027,25.15,37.988,46.798,51.295,53.339,55.323,1299.701,1266.358,1301.897,1289.413,4.795,2.108,23.036,21.259,1.995,52.629
347,0.655636948,0.650682218,0.649700191,0.648457233,0.639082414,3.245,0.70037,70.037,25.245,37.663,46.643,51.379,53.724,55.416,1299.929,1266.7,1297.791,1285.483,4.792,2.129,23.038,21.331,2.016,52.565
347.5,0.655419618,0.650237954,0.649185728,0.648196071,0.638731772,3.242,0.70027,70.027,25.266,38.282,46.893,51.367,53.662,55.404,1298.905,1266.472,1298.818,1285.597,4.796,2.108,23.036,21.327,2.001,52.501
348,0.65516445,0.649784577,0.648752092,0.647896095,0.6383732,3.239,0.70032,70.032,25.232,38.148,46.663,51.338,53.725,55.437,1297.711,1264.309,1296.308,1283.262,4.794,2.121,23.036,21.263,2.032,52.466
348.5,0.654806545,0.649375299,0.648402982,0.647581637,0.638018299,3.237,0.70022,70.022,25.257,37.87,46.833,51.284,53.657,55.384,1298.734,1265.334,1297.62,1285.141,4.794,2.127,22.982,21.263,2,52.346
349,0.654350244,0.649047146,0.648083926,0.647264581,0.637671549,3.239,0.70022,70.022,25.202,37.828,46.604,51.238,53.66,55.39,1302.261,1269.147,1301.612,1289.812,4.792,2.089,23.036,21.331,1.995,53.406
349.5,0.653872337,0.648795468,0.647732268,0.646956835,0.637328518,3.234,0.70032,70.032,25.182,37.818,46.671,51.336,53.756,55.474,1299.986,1267.325,1297.734,1284.515,4.795,2.148,23.036,21.261,2.004,52.195
350,0.653468465,0.648589931,0.647340438,0.646689548,0.636982272,3.231,0.70032,70.032,25.104,37.809,46.63,51.307,53.703,55.421,1299.701,1266.7,1296.422,1282.977,4.795,2.128,23.036,21.272,1.966,52.359
350.5,0.653185897,0.648398988,0.646965035,0.646492891,0.636629956,3.232,0.70037,70.037,25.113,37.809,46.636,51.357,53.703,55.43,1299.758,1266.529,1297.848,1284.515,4.795,2.149,23.036,21.331,1.997,52.326
351,0.653002629,0.648201755,0.646676836,0.646360556,0.636282061,3.23,0.70037,70.037,25.072,37.636,46.532,51.236,53.638,55.336,1297.654,1264.366,1295.225,1282.009,4.773,2.126,23.036,21.331,1.99,52.553
351.5,0.652862224,0.647990933,0.646503569,0.646248012,0.635965703,3.229,0.70017,70.017,25.127,37.942,46.497,51.323,53.758,55.464,1297.711,1264.366,1296.765,1284.23,4.793,2.121,23.038,21.263,2.061,52.065
352,0.652720252,0.647767756,0.646410405,0.646104291,0.635711469,3.229,0.70012,70.012,25.168,38.2,46.461,51.327,53.646,55.276,1299.758,1266.927,1303.266,1291.464,4.793,2.09,23.036,21.268,2.068,53.467
352.5,0.652562162,0.647532556,0.646328947,0.645902239,0.635536209,3.228,0.70012,70.012,25.189,37.978,46.639,51.311,53.698,55.375,1297.767,1264.822,1300.985,1288.445,4.793,2.088,23.036,21.329,2.039,52.384
353,0.652399201,0.647285422,0.646211595,0.645649179,0.635438809,3.228,0.70017,70.017,25.249,38.041,46.582,51.297,53.67,55.396,1300.213,1267.951,1302.353,1290.04,4.796,2.09,23.036,21.31,2.02,52.271
353.5,0.65226727,0.647043045,0.646067982,0.64537377,0.635403049,3.225,0.69993,69.993,25.237,38.04,46.55,51.367,53.329,55.363,1294.753,1262.033,1296.594,1283.148,4.795,2.108,23.038,21.392,2.027,53.217
354,0.652221961,0.646848709,0.645951161,0.645104114,0.635397645,3.225,0.70017,70.017,25.215,37.957,46.718,51.362,53.731,55.408,1298.621,1265.277,1297.734,1283.888,4.793,2.107,23.036,21.27,2.02,52.458
354.5,0.652299919,0.646753954,0.64590595,0.644865557,0.635384136,3.223,0.70017,70.017,25.228,38.049,46.465,51.29,53.589,55.162,1296.8,1264.708,1300.015,1286.85,4.795,2.108,23.038,21.209,2.056,52.822
355,0.652466566,0.64678543,0.645933508,0.644695676,0.635338997,3.226,0.70027,70.027,25.199,38.12,46.405,51.31,53.797,55.477,1302.147,1268.862,1297.677,1284.971,4.792,2.108,23.036,21.331,2.045,52.263
355.5,0.652624972,0.646927436,0.646003089,0.64464024,0.635272794,3.225,0.70007,70.007,25.186,38.002,46.598,51.365,53.802,55.467,1301.124,1267.951,1296.594,1283.945,4.795,2.108,23.036,21.329,2.038,52.949
356,0.652705724,0.647130855,0.646080259,0.644717786,0.635224596,3.226,0.70027,70.027,25.191,37.972,46.605,51.309,53.746,55.405,1299.531,1266.586,1296.936,1284.344,4.795,2.105,23.036,21.263,2.043,52.687
356.5,0.65273865,0.64733913,0.646138641,0.64488969,0.635232555,3.226,0.70046,70.046,25.205,38.256,46.559,51.394,53.764,55.473,1297.995,1265.106,1299.616,1287.306,4.795,2.108,23.036,21.265,2.038,52.901
357,0.652804613,0.647508674,0.646167725,0.645078554,0.635305768,3.226,0.70012,70.012,25.251,38.215,46.611,51.383,53.655,55.353,1297.654,1265.391,1299.901,1287.021,4.795,2.126,23.034,21.265,2.066,53.412
357.5,0.652924512,0.647608285,0.646183531,0.645222089,0.635421419,3.229,0.70037,70.037,25.238,37.858,46.587,51.314,53.616,55.31,1305.162,1271.423,1297.677,1284.629,4.795,2.107,23.036,21.259,2.038,52.49
358,0.653038537,0.647614023,0.646211854,0.645300437,0.635540102,3.227,0.70017,70.017,25.209,38.104,46.452,51.365,53.8,55.459,1301.806,1268.919,1298.818,1285.597,4.795,2.127,23.036,21.27,2.019,52.407
358.5,0.653093653,0.647523124,0.646245567,0.645315896,0.635617989,3.23,0.70027,70.027,25.217,37.95,46.48,51.378,53.818,55.474,1302.602,1270.114,1304.692,1291.236,4.795,2.088,23.036,21.327,2.076,52.195
359,0.653099485,0.647370984,0.646241606,0.645273223,0.635616809,3.227,0.70012,70.012,25.2,37.745,46.538,51.359,53.808,55.503,1299.076,1265.391,1296.594,1283.034,4.793,2.127,23.036,21.266,2.076,52.143
359.5,0.653086686,0.647217612,0.646176472,0.645188235,0.63552571,3.229,0.70022,70.022,25.274,37.801,46.442,51.396,53.763,55.501,1302.147,1269.602,1304.578,1291.635,4.797,2.089,23.038,21.327,2.018,52.949
360,0.653056795,0.647111937,0.646081139,0.645090933,0.635379312,3.225,0.70017,70.017,25.388,38.143,46.487,51.383,53.732,55.429,1298.393,1265.22,1295.168,1282.066,4.797,2.126,23.036,21.265,2.038,52.443
360.5,0.652992744,0.647073803,0.646003993,0.645000436,0.635241955,3.225,0.70002,70.002,25.433,38.112,46.492,51.361,53.527,55.242,1297.824,1265.391,1303.95,1292.034,4.795,2.068,23.038,21.272,2.065,52.772
361,0.652892165,0.647103173,0.645963059,0.644911216,0.635165716,3.228,0.69993,69.993,25.54,38.147,46.5,51.434,53.753,55.421,1298.791,1266.472,1304.407,1292.204,4.795,2.09,23.036,21.329,2.065,52.463
361.5,0.652777,0.647188534,0.645954249,0.644819589,0.635159031,3.225,0.70027,70.027,25.443,37.964,46.382,51.286,53.7,55.415,1298.848,1265.448,1301.441,1290.097,4.815,2.085,23.034,21.274,2.042,52.392
362,0.652681218,0.647297963,0.645979889,0.644748972,0.635187519,3.224,0.70022,70.022,25.28,38.068,46.572,51.247,52.725,55.294,1300.839,1267.667,1295.396,1282.464,4.794,2.088,23.036,21.261,2.062,52.568
362.5,0.65262946,0.647377793,0.646036051,0.644729488,0.63520263,3.227,0.70032,70.032,25.212,38.225,46.517,51.311,53.73,55.448,1298.905,1265.675,1306.117,1293.514,4.796,2.171,23.034,21.266,2.056,52.28
363,0.652614432,0.647384208,0.646087888,0.644759641,0.635178755,3.227,0.70032,70.032,25.168,38.008,46.529,51.344,53.755,55.414,1302.261,1269.773,1300.015,1287.648,4.793,2.109,23.038,21.329,2.061,53.142
363.5,0.652591205,0.647323583,0.646089889,0.644804282,0.635129819,3.226,0.70017,70.017,25.384,39.047,46.711,51.485,53.843,55.457,1299.986,1267.667,1296.594,1283.888,4.776,2.094,23.039,21.274,2.023,52.34
364,0.652506366,0.647248224,0.646026076,0.644833627,0.635091689,3.226,0.69997,69.997,25.66,38.568,46.686,51.585,53.819,55.489,1300.1,1267.553,1298.932,1285.426,4.789,2.109,23.036,21.331,2.039,52.675
364.5,0.652347894,0.647203476,0.645915063,0.64485451,0.635091253,3.226,0.70051,70.051,25.599,37.922,46.653,51.294,53.703,55.45,1299.872,1267.155,1300.186,1287.705,4.796,2.117,23.036,21.331,2.031,52.331
365,0.652162309,0.647182081,0.645782899,0.644889412,0.635126966,3.223,0.70046,70.046,25.208,38.141,46.486,51.283,53.65,55.504,1297.597,1264.082,1298.647,1286.224,4.794,2.128,23.036,21.259,1.991,52.172
365.5,0.652009275,0.647134145,0.645638504,0.644920758,0.635166265,3.225,0.70037,70.037,25.286,38.365,46.458,51.39,53.668,55.365,1296.8,1263.114,1301.042,1287.989,4.815,2.109,23.036,21.263,2.003,53.301
366,0.651903726,0.647018718,0.645471195,0.644871505,0.635158779,3.227,0.70051,70.051,25.466,38.566,46.634,51.249,53.766,55.487,1302.318,1268.805,1300.015,1286.508,4.793,2.119,23.034,21.268,2.041,52.35
366.5,0.651813816,0.646839496,0.645271219,0.644662252,0.635061816,3.225,0.70051,70.051,25.361,38.062,46.598,51.318,53.723,55.441,1298.564,1265.732,1298.875,1286.452,4.796,2.106,23.036,21.331,2.063,52.414
367,0.651705079,0.646629642,0.64505102,0.644290814,0.634860497,3.222,0.70032,70.032,25.231,38.053,46.666,51.166,53.513,55.198,1299.929,1266.13,1300.072,1287.591,4.796,2.106,23.036,21.329,2.071,52.991
367.5,0.65156975,0.646412151,0.644834162,0.643845541,0.634570022,3.221,0.70046,70.046,25.16,38.438,46.426,51.296,53.722,55.469,1299.986,1266.472,1298.875,1286.622,4.795,2.126,23.034,21.27,2.076,52.264
368,0.65141927,0.646184364,0.644626364,0.643437474,0.634229961,3.22,0.70061,70.061,25.215,38.041,46.611,51.253,53.658,55.42,1299.246,1266.244,1298.304,1285.996,4.777,2.126,23.036,21.274,1.968,53.226
368.5,0.651267422,0.64593524,0.644413685,0.643123051,0.633897052,3.218,0.70046,70.046,25.251,38.562,46.64,51.274,53.676,55.423,1298.336,1265.732,1300.072,1287.762,4.795,2.11,23.034,21.27,2.084,52.545
369,0.651121054,0.645667653,0.644187562,0.642893361,0.63362449,3.218,0.70051,70.051,25.228,38.028,46.552,51.329,53.781,55.499,1297.597,1265.334,1298.875,1285.426,4.794,2.126,23.038,21.331,2.034,52.059
369.5,0.650973944,0.645403116,0.643956783,0.642726246,0.633430414,3.215,0.70056,70.056,24.807,37.572,46.497,51.105,53.682,55.465,1298.052,1264.708,1298.59,1284.914,4.796,2.128,23.032,21.289,2.076,53.046
370,0.650810357,0.645169171,0.643738196,0.642629122,0.633287269,3.216,0.70037,70.037,24.755,38.223,46.484,51.374,53.805,55.491,1297.995,1265.334,1300.414,1287.762,4.795,2.128,23.038,21.331,2.032,52.285
370.5,0.650628816,0.644986751,0.64355739,0.642621131,0.633152541,3.215,0.70051,70.051,25.177,38.572,46.388,51.441,53.846,55.516,1297.824,1265.391,1299.274,1286.565,4.796,2.126,23.036,21.327,1.932,52.427
371,0.650465805,0.644871644,0.643460374,0.642686018,0.633012423,3.214,0.70012,70.012,25.492,38.643,46.559,51.455,53.527,55.489,1295.606,1263.114,1298.932,1285.54,4.794,2.106,23.036,21.24,2.057,52.299
371.5,0.650383898,0.644839072,0.643493162,0.642762544,0.632893726,3.212,0.70061,70.061,25.407,37.877,46.405,51.212,53.762,55.506,1297.426,1264.594,1298.647,1285.711,4.793,2.108,23.036,21.265,1.978,52.179
372,0.650421525,0.644891376,0.643651315,0.642787858,0.632836789,3.214,0.70041,70.041,25.215,38.182,46.461,51.389,53.705,55.382,1299.758,1267.61,1297.734,1285.426,4.795,2.126,23.036,21.265,2.012,53.369
